GHO (CODE),GHO (DISPLAY),GHO (URL),GBDCHILDCAUSES (CODE),GBDCHILDCAUSES (DISPLAY),GBDCHILDCAUSES (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments 
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE65-69,65-69 years,,BTSX,Both sexes,,,,,,,,1732233.815,1732233.81500,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE5-9,5-9 years,,BTSX,Both sexes,,,,,,,,7732031.053,7732031.05300,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE15-19,15-19  years,,BTSX,Both sexes,,,,,,,,6734972.159,6734972.15900,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE40-44,40-44 years,,BTSX,Both sexes,,,,,,,,4250695.126,4250695.12600,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE50-54,50-54 years,,BTSX,Both sexes,,,,,,,,3267163.873,3267163.87300,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE85PLUS,85+ years,,BTSX,Both sexes,,,,,,,,327707.5109,327707.51090,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2019,2019,,EUR,2019,2019,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE1-4,1-4 years,,BTSX,Both sexes,,,,,,,,8141666,8141666.00000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2019,2019,,EUR,2019,2019,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE35-39,35-39 years,,BTSX,Both sexes,,,,,,,,4755943.486,4755943.48600,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2019,2019,,EUR,2019,2019,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE45-49,45-49 years,,BTSX,Both sexes,,,,,,,,3766658.242,3766658.24200,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2019,2019,,EUR,2019,2019,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE70-74,70-74 years,,BTSX,Both sexes,,,,,,,,1401844.684,1401844.68400,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2019,2019,,EUR,2019,2019,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE80-84,80-84 years,,BTSX,Both sexes,,,,,,,,627578.495,627578.49500,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE20-24,20-24 years,,MLE,Male,,,,,,,,55.75717776,55.75718,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,46.32121752,46.32122,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE65-69,65-69 years,,MLE,Male,,,,,,,,15.64363593,15.64364,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE75-79,75-79 years,,MLE,Male,,,,,,,,9.300018849,9.30002,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE5-9,5-9 years,,MLE,Male,,,,,,,,71.87601895,71.87602,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE15-19,15-19  years,,MLE,Male,,,,,,,,61.92938185,61.92938,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE50-54,50-54 years,,MLE,Male,,,,,,,,28.76811938,28.76812,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE60-64,60-64 years,,MLE,Male,,,,,,,,20.33793377,20.33793,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE1-4,1-4 years,,MLE,Male,,,,,,,,77.82424122,77.82424,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE10-14,10-14 years,,MLE,Male,,,,,,,,68.8879961,68.88800,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE35-39,35-39 years,,MLE,Male,,,,,,,,44.44921313,44.44921,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE45-49,45-49 years,,MLE,Male,,,,,,,,34.88427116,34.88427,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE80-84,80-84 years,,MLE,Male,,,,,,,,7.529026814,7.52903,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGELT1,<1 year,,MLE,Male,,,,,,,,80.25820113,80.25820,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,50.80397355,50.80397,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE40-44,40-44 years,,MLE,Male,,,,,,,,41.07683737,41.07684,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE65-69,65-69 years,,MLE,Male,,,,,,,,18.74670371,18.74670,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE75-79,75-79 years,,MLE,Male,,,,,,,,11.51218493,11.51218,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE85PLUS,85+ years,,MLE,Male,,,,,,,,5.863846811,5.86385,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2019,2019,,EUR,2019,2019,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE15-19,15-19  years,,MLE,Male,,,,,,,,65.88447276,65.88447,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2019,2019,,EUR,2019,2019,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE25-29,25-29 years,,MLE,Male,,,,,,,,56.06700927,56.06701,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2019,2019,,EUR,2019,2019,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE60-64,60-64 years,,MLE,Male,,,,,,,,22.91067421,22.91067,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2019,2019,,EUR,2019,2019,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE70-74,70-74 years,,MLE,Male,,,,,,,,15.19068861,15.19069,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE1-4,1-4 years,,FMLE,Female,,,,,,,,80.40084936,80.40085,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE10-14,10-14 years,,FMLE,Female,,,,,,,,71.48528218,71.48528,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,61.58944966,61.58945,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE45-49,45-49 years,,FMLE,Female,,,,,,,,37.27207569,37.27208,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,28.09883903,28.09884,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGELT1,<1 year,,FMLE,Female,,,,,,,,81.77665449,81.77665,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE5-9,5-9 years,,FMLE,Female,,,,,,,,77.04911597,77.04912,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE40-44,40-44 years,,FMLE,Female,,,,,,,,42.60374461,42.60374,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE50-54,50-54 years,,FMLE,Female,,,,,,,,33.06884868,33.06885,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE75-79,75-79 years,,FMLE,Female,,,,,,,,11.84926824,11.84927,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE85PLUS,85+ years,,FMLE,Female,,,,,,,,5.640103377,5.64010,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE25-29,25-29 years,,FMLE,Female,,,,,,,,58.48514182,58.48514,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE35-39,35-39 years,,FMLE,Female,,,,,,,,48.64234745,48.64235,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE70-74,70-74 years,,FMLE,Female,,,,,,,,16.70962967,16.70963,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE80-84,80-84 years,,FMLE,Female,,,,,,,,9.299751873,9.29975,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE10-14,10-14 years,,FMLE,Female,,,,,,,,74.51013591,74.51014,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,64.55507837,64.55508,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,30.48032918,30.48033,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE65-69,65-69 years,,FMLE,Female,,,,,,,,21.49967468,21.49967,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2019,2019,,EUR,2019,2019,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE5-9,5-9 years,,FMLE,Female,,,,,,,,79.40210334,79.40210,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2019,2019,,EUR,2019,2019,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE15-19,15-19  years,,FMLE,Female,,,,,,,,69.42729907,69.42730,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2019,2019,,EUR,2019,2019,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE40-44,40-44 years,,FMLE,Female,,,,,,,,44.69917356,44.69917,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2019,2019,,EUR,2019,2019,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE50-54,50-54 years,,FMLE,Female,,,,,,,,35.1200431,35.12004,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2019,2019,,EUR,2019,2019,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE85PLUS,85+ years,,FMLE,Female,,,,,,,,6.559654349,6.55965,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE1-4,1-4 years,,BTSX,Both sexes,,,,,,,,77.5405617,77.54056,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE35-39,35-39 years,,BTSX,Both sexes,,,,,,,,44.35982358,44.35982,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE45-49,45-49 years,,BTSX,Both sexes,,,,,,,,34.90255153,34.90255,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE70-74,70-74 years,,BTSX,Both sexes,,,,,,,,14.16629283,14.16629,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE80-84,80-84 years,,BTSX,Both sexes,,,,,,,,8.015312352,8.01531,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE20-24,20-24 years,,BTSX,Both sexes,,,,,,,,59.69114105,59.69114,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE30-34,30-34 years,,BTSX,Both sexes,,,,,,,,50.01705793,50.01706,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE65-69,65-69 years,,BTSX,Both sexes,,,,,,,,18.34364414,18.34364,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE75-79,75-79 years,,BTSX,Both sexes,,,,,,,,11.05618847,11.05619,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE5-9,5-9 years,,BTSX,Both sexes,,,,,,,,76.18297162,76.18297,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE15-19,15-19  years,,BTSX,Both sexes,,,,,,,,66.2238094,66.22381,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE50-54,50-54 years,,BTSX,Both sexes,,,,,,,,32.33930836,32.33931,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE60-64,60-64 years,,BTSX,Both sexes,,,,,,,,23.53921664,23.53922,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE1-4,1-4 years,,BTSX,Both sexes,,,,,,,,81.49096934,81.49097,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,WB_HI,High-income,,LUX,Luxembourg,,AGE10-14,10-14 years,,BTSX,Both sexes,,,,,,,,72.54761486,72.54761,,,,,
